id,name,rank,details,GENUS,SUBFAMILY,FAMILY,SUPERFAMILY,ORDER,SPECIES,SUBTRIBE,TRIBE
1821,Chionodes continuella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1821/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes continuella,,Gelechiini
5813,Chionodes discoocellella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5813/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes discoocellella,,Gelechiini
1820,Chionodes distinctella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1820/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes distinctella,,Gelechiini
1822,Chionodes electella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1822/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes electella,,Gelechiini
5827,Chionodes flavicorporella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5827/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes flavicorporella,,Gelechiini
5822,Chionodes fondella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5822/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes fondella,,Gelechiini
5819,Chionodes formosella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5819/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes formosella,,Gelechiini
1817,Chionodes fumatella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1817/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes fumatella,,Gelechiini
5816,Chionodes fuscomaculella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5816/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes fuscomaculella,,Gelechiini
5831,Chionodes gilvomaculella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5831/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes gilvomaculella,,Gelechiini
7106,Chionodes hapsus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7106/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes hapsus,,Gelechiini
1819,Chionodes ignorantella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1819/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes ignorantella,,Gelechiini
7120,Chionodes imber,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7120/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes imber,,Gelechiini
1816,Chionodes luctuella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1816/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes luctuella,,Gelechiini
1823,Chionodes lugubrella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1823/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes lugubrella,,Gelechiini
5817,Chionodes mediofuscella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5817/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes mediofuscella,,Gelechiini
7095,Chionodes molitor,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7095/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes molitor,,Gelechiini
5823,Chionodes obscurusella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5823/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes obscurusella,,Gelechiini
5814,Chionodes occlusa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5814/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes occlusa,,Gelechiini
5821,Chionodes praeclarella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5821/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes praeclarella,,Gelechiini
7116,Chionodes praeco,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7116/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes praeco,,Gelechiini
5828,Chionodes pseudofondella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5828/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes pseudofondella,,Gelechiini
5825,Chionodes psiloptera,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5825/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes psiloptera,,Gelechiini
7139,Chionodes sattleri,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7139/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes sattleri,,Gelechiini
7141,Chionodes soter,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7141/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes soter,,Gelechiini
1815,Chionodes sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1815/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,,,Gelechiini
7092,Chionodes tarmes,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7092/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes tarmes,,Gelechiini
5820,Chionodes terminimaculella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5820/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes terminimaculella,,Gelechiini
7133,Chionodes theurgis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7133/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes theurgis,,Gelechiini
5818,Chionodes thoraceochrella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5818/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes thoraceochrella,,Gelechiini
1818,Chionodes tragicella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1818/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes tragicella,,Gelechiini
5824,Chionodes viduella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5824/,Chionodes,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Chionodes viduella,,Gelechiini
8036,Chlidanotinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8036/,,Chlidanotinae,Tortricidae,Tortricoidea,Lepidoptera,,,
3930,Chloantha hyperici,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3930/,Chloantha,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Chloantha hyperici,,Actinotiini
3929,Chloantha sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3929/,Chloantha,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,,,Actinotiini
11415,Chloephorinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/11415/,,Chloephorinae,Nolidae,Noctuoidea,Lepidoptera,,,
11506,Chloephorini,TRIBE,https://api.dev.insectai.org/api/v2/taxa/11506/,,Chloephorinae,Nolidae,Noctuoidea,Lepidoptera,,,Chloephorini
11006,Chloractis pulcherrima,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11006/,Chloractis,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chloractis pulcherrima,,
8386,Chloractis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8386/,Chloractis,Geometrinae,Geometridae,Geometroidea,Lepidoptera,,,
8849,Chloreuptychia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8849/,Chloreuptychia,Satyrinae,Nymphalidae,Papilionoidea,Lepidoptera,,Euptychiina,Satyrini
2621,Chlorissa cloraria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2621/,Chlorissa,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chlorissa cloraria,,Hemitheini
2619,Chlorissa etruscaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2619/,Chlorissa,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chlorissa etruscaria,,Hemitheini
2618,Chlorissa sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2618/,Chlorissa,Geometrinae,Geometridae,Geometroidea,Lepidoptera,,,Hemitheini
2622,Chlorissa viridata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2622/,Chlorissa,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chlorissa viridata,,Hemitheini
3936,Chlorochlamys chloroleucaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3936/,Chlorochlamys,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chlorochlamys chloroleucaria,,Hemitheini
3935,Chlorochlamys sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3935/,Chlorochlamys,Geometrinae,Geometridae,Geometroidea,Lepidoptera,,,Hemitheini
4250,Chloroclysta latefasciata Bl cker,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4250/,Dysstroma,Larentiinae,Geometridae,Geometroidea,Lepidoptera,Chloroclysta latefasciata Bl cker,,Cidariini
2649,Chloroclysta miata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2649/,Chloroclysta,Larentiinae,Geometridae,Geometroidea,Lepidoptera,Chloroclysta miata,,Cidariini
2648,Chloroclysta siterata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2648/,Chloroclysta,Larentiinae,Geometridae,Geometroidea,Lepidoptera,Chloroclysta siterata,,Cidariini
2647,Chloroclysta sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2647/,Chloroclysta,Larentiinae,Geometridae,Geometroidea,Lepidoptera,,,Cidariini
2866,Chloroclystis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2866/,Chloroclystis,Larentiinae,Geometridae,Geometroidea,Lepidoptera,,,Eupitheciini
2867,Chloroclystis v-ata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2867/,Chloroclystis,Larentiinae,Geometridae,Geometroidea,Lepidoptera,Chloroclystis v-ata,,Eupitheciini
11005,Chloropaschia canities,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11005/,Chloropaschia,Epipaschiinae,Pyralidae,Pyraloidea,Lepidoptera,Chloropaschia canities,,
8268,Chloropaschia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8268/,Chloropaschia,Epipaschiinae,Pyralidae,Pyraloidea,Lepidoptera,,,
11002,Chloropteryx dealbata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11002/,Chloropteryx,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chloropteryx dealbata,,Hemitheini
11001,Chloropteryx opalaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11001/,Chloropteryx,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chloropteryx opalaria,,Hemitheini
11004,Chloropteryx productaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11004/,Chloropteryx,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chloropteryx productaria,,Hemitheini
8376,Chloropteryx sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8376/,Chloropteryx,Geometrinae,Geometridae,Geometroidea,Lepidoptera,,,Hemitheini
11003,Chloropteryx subrufescens,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11003/,Chloropteryx,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Chloropteryx subrufescens,,Hemitheini
8563,Choerocampina,SUBTRIBE,https://api.dev.insectai.org/api/v2/taxa/8563/,,Macroglossinae,Sphingidae,Bombycoidea,Lepidoptera,,Choerocampina,Macroglossini
2072,Choreutidae,FAMILY,https://api.dev.insectai.org/api/v2/taxa/2072/,,,Choreutidae,Choreutoidea,Lepidoptera,,,
8040,Choreutinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8040/,,Choreutinae,Choreutidae,Choreutoidea,Lepidoptera,,,
4335,Choreutis betuliperda,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4335/,Choreutis,Choreutinae,Choreutidae,Choreutoidea,Lepidoptera,Choreutis betuliperda,,
3680,Choreutis diana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3680/,Choreutis,Choreutinae,Choreutidae,Choreutoidea,Lepidoptera,Choreutis diana,,
3684,Choreutis nemorana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3684/,Anthophila,Choreutinae,Choreutidae,Choreutoidea,Lepidoptera,Choreutis nemorana,,
3851,Choreutis pariana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3851/,Choreutis,Choreutinae,Choreutidae,Choreutoidea,Lepidoptera,Choreutis pariana,,
3679,Choreutis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3679/,Choreutis,Choreutinae,Choreutidae,Choreutoidea,Lepidoptera,,,
8039,Choreutoidea,SUPERFAMILY,https://api.dev.insectai.org/api/v2/taxa/8039/,,,,Choreutoidea,Lepidoptera,,,
6577,Choristoneura albaniana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6577/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura albaniana,,Archipini
6580,Choristoneura conflictana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6580/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura conflictana,,Archipini
3316,Choristoneura diversana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3316/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura diversana,,Archipini
6578,Choristoneura fractivittana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6578/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura fractivittana,,Archipini
6581,Choristoneura fumiferana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6581/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura fumiferana,,Archipini
3315,Choristoneura hebenstreitella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3315/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura hebenstreitella,,Archipini
3905,Choristoneura lafauryana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3905/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura lafauryana,,Archipini
6579,Choristoneura obsoletana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6579/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura obsoletana,,Archipini
6585,Choristoneura parallela,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6585/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura parallela,,Archipini
6582,Choristoneura pinus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6582/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura pinus,,Archipini
6583,Choristoneura rosaceana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6583/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura rosaceana,,Archipini
3314,Choristoneura sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3314/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,,,Archipini
6584,Choristoneura zapulata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6584/,Choristoneura,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Choristoneura zapulata,,Archipini
11000,Chorrera idiotes,SPECIES,https://api.dev.insectai.org/api/v2/taxa/11000/,Chorrera,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Chorrera idiotes,,
8674,Chorrera sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8674/,Chorrera,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,
10999,Chrostosoma echemus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10999/,Chrostosoma,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Chrostosoma echemus,Euchromiina,Arctiini
7882,Chrostosoma sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7882/,Chrostosoma,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Euchromiina,Arctiini
10998,Chrostosoma tabascensis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10998/,Chrostosoma,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Chrostosoma tabascensis,Euchromiina,Arctiini
5259,Chrysanympha formosa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5259/,Chrysanympha,Plusiinae,Noctuidae,Noctuoidea,Lepidoptera,Chrysanympha formosa,Euchalciina,Plusiini
5258,Chrysanympha sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5258/,Chrysanympha,Plusiinae,Noctuidae,Noctuoidea,Lepidoptera,,Euchalciina,Plusiini
4816,Chrysaster ostensackenella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4816/,Chrysaster,Lithocolletinae,Gracillariidae,Gracillarioidea,Lepidoptera,Chrysaster ostensackenella,,
4815,Chrysaster sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/4815/,Chrysaster,Lithocolletinae,Gracillariidae,Gracillarioidea,Lepidoptera,,,
8044,Chrysauginae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8044/,,Chrysauginae,Pyralidae,Pyraloidea,Lepidoptera,,,
1875,Chrysoclista flavicaput,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1875/,Chrysoclista,Agonoxeninae,Elachistidae,Gelechioidea,Lepidoptera,Chrysoclista flavicaput,,Blastodacnini
1877,Chrysoclista lathamella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1877/,Chrysoclista,Agonoxeninae,Elachistidae,Gelechioidea,Lepidoptera,Chrysoclista lathamella,,Blastodacnini
7732,Chrysoclista lineella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7732/,Chrysoesthia,Apatetrinae,Gelechiidae,Gelechioidea,Lepidoptera,Chrysoclista lineella,,Apatetrini
3048,Chrysoclista linneela,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3048/,Chrysoclista,Agonoxeninae,Elachistidae,Gelechioidea,Lepidoptera,Chrysoclista linneela,,Blastodacnini
1874,Chrysoclista sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1874/,Chrysoclista,Agonoxeninae,Elachistidae,Gelechioidea,Lepidoptera,,,Blastodacnini
2450,Chrysocrambus craterellus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2450/,Chrysocrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Chrysocrambus craterellus,,Crambini
2449,Chrysocrambus linetella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2449/,Chrysocrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Chrysocrambus linetella,,Crambini
2448,Chrysocrambus sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2448/,Chrysocrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,,,Crambini
943,Chrysodeixis acuta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/943/,Chrysodeixis,Plusiinae,Noctuidae,Noctuoidea,Lepidoptera,Chrysodeixis acuta,,Argyrogrammatini
944,Chrysodeixis chalcites,SPECIES,https://api.dev.insectai.org/api/v2/taxa/944/,Chrysodeixis,Plusiinae,Noctuidae,Noctuoidea,Lepidoptera,Chrysodeixis chalcites,,Argyrogrammatini
5257,Chrysodeixis includens,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5257/,Chrysodeixis,Plusiinae,Noctuidae,Noctuoidea,Lepidoptera,Chrysodeixis includens,,Argyrogrammatini
942,Chrysodeixis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/942/,Chrysodeixis,Plusiinae,Noctuidae,Noctuoidea,Lepidoptera,,,Argyrogrammatini
1831,Chrysoesthia drurella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1831/,Chrysoesthia,Apatetrinae,Gelechiidae,Gelechioidea,Lepidoptera,Chrysoesthia drurella,,Apatetrini
5837,Chrysoesthia lingulacella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5837/,Chrysoesthia,Apatetrinae,Gelechiidae,Gelechioidea,Lepidoptera,Chrysoesthia lingulacella,,Apatetrini
1830,Chrysoesthia sexguttella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1830/,Chrysoesthia,Apatetrinae,Gelechiidae,Gelechioidea,Lepidoptera,Chrysoesthia sexguttella,,Apatetrini
1829,Chrysoesthia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1829/,Chrysoesthia,Apatetrinae,Gelechiidae,Gelechioidea,Lepidoptera,,,Apatetrini
5705,Chrysopeleia purpuriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5705/,Chrysopeleia,Chrysopeleiinae,Cosmopterigidae,Gelechioidea,Lepidoptera,Chrysopeleia purpuriella,,
5704,Chrysopeleia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5704/,Chrysopeleia,Chrysopeleiinae,Cosmopterigidae,Gelechioidea,Lepidoptera,,,
8089,Chrysopeleiinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8089/,,Chrysopeleiinae,Cosmopterigidae,Gelechioidea,Lepidoptera,,,
8339,Chrysoplectrum sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8339/,Chrysoplectrum,Eudaminae,Hesperiidae,Papilionoidea,Lepidoptera,,Telemiadina,Eudamini
10997,Chrysostola moza,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10997/,Chrysostola,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Chrysostola moza,Ctenuchina,Arctiini
7929,Chrysostola sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7929/,Chrysostola,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Ctenuchina,Arctiini
2440,Chrysoteuchia culmella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2440/,Chrysoteuchia,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Chrysoteuchia culmella,,Crambini
2439,Chrysoteuchia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2439/,Chrysoteuchia,Crambinae,Crambidae,Pyraloidea,Lepidoptera,,,Crambini
6246,Chrysoteuchia topiarius,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6246/,Chrysoteuchia,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Chrysoteuchia topiarius,,Crambini
7723,Chytolita morbidalis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7723/,Macrochilo,Herminiinae,Erebidae,Noctuoidea,Lepidoptera,Chytolita morbidalis,,
5012,Chytonix palliatricula,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5012/,Chytonix,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Chytonix palliatricula,,Elaphriini
5011,Chytonix sensilis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5011/,Chytonix,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Chytonix sensilis,,Elaphriini
5010,Chytonix sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5010/,Chytonix,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,,,Elaphriini
8092,Cicinninae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8092/,,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,,,
8093,Cicinnini,TRIBE,https://api.dev.insectai.org/api/v2/taxa/8093/,,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,,,Cicinnini
10995,Cicinnus beta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10995/,Cicinnus,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,Cicinnus beta,,Cicinnini
10994,Cicinnus fogia,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10994/,Cicinnus,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,Cicinnus fogia,,Cicinnini
7630,Cicinnus melsheimeri,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7630/,Cicinnus,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,Cicinnus melsheimeri,,Cicinnini
10996,Cicinnus solvens,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10996/,Cicinnus,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,Cicinnus solvens,,Cicinnini
7629,Cicinnus sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7629/,Cicinnus,Cicinninae,Mimallonidae,Mimallonoidea,Lepidoptera,,,Cicinnini
3844,Cidaria fulvata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3844/,Cidaria,Larentiinae,Geometridae,Geometroidea,Lepidoptera,Cidaria fulvata,,Cidariini
3843,Cidaria sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3843/,Cidaria,Larentiinae,Geometridae,Geometroidea,Lepidoptera,,,Cidariini
11368,Cidariini,TRIBE,https://api.dev.insectai.org/api/v2/taxa/11368/,,Larentiinae,Geometridae,Geometroidea,Lepidoptera,,,Cidariini
2546,Cilix glaucata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2546/,Cilix,Drepaninae,Drepanidae,Drepanoidea,Lepidoptera,Cilix glaucata,,Drepanini
2545,Cilix sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2545/,Cilix,Drepaninae,Drepanidae,Drepanoidea,Lepidoptera,,,Drepanini
10993,Cimicodes albicosta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10993/,Cimicodes,Ennominae,Geometridae,Geometroidea,Lepidoptera,Cimicodes albicosta,,
8219,Cimicodes sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8219/,Cimicodes,Ennominae,Geometridae,Geometroidea,Lepidoptera,,,
6340,Cingilia catenaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6340/,Cingilia,Ennominae,Geometridae,Geometroidea,Lepidoptera,Cingilia catenaria,,Ennomini
6339,Cingilia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/6339/,Cingilia,Ennominae,Geometridae,Geometroidea,Lepidoptera,,,Ennomini
